N1.AVG_Signal	N2.AVG_Signal	CQ1.AVG_Signal	CQ2.AVG_Signal	0.1%1.AVG_Signal	0.1%2.AVG_Signal
164.1619	169.7085	145.9484	154.0699	155.3966	154.3874
159.7062	145.2483	143.5351	157.7012	125.8481	152.1008
310.4398	302.2776	201.8128	216.2014	277.0822	257.1555
129.2514	123.4871	113.4066	124.944	128.4331	106.1649
3199.519	3047.831	3747.448	3003.649	4017.378	3726.337
130.2239	125.0954	120.5192	107.9728	122.5282	110.3382
189.104	186.2808	160.5668	174.5954	160.5929	176.9764
443.0126	392.9488	390.084	336.3025	313.3695	313.7292
125.5851	144.2474	164.9478	146.4619	140.0527	133.5845
118.1001	120.3462	99.6949	106.4513	105.9137	109.6412
107.091	112.2947	102.4653	113.2771	114.7028	99.49771
141.0572	149.48	139.1154	143.227	143.4267	134.221
8928.236	8943.88	3305.369	3072.926	4092.164	4201.879
176.0492	161.4485	173.5255	158.978	156.5183	148.8901
134.2357	124.928	143.4398	137.8072	140.6041	138.3163
2451.085	2217.337	2204.406	2408.78	1777.323	1940.678
26164.93	25427.46	28660.49	26938.83	21152.33	20172.78
183.7745	207.3979	161.7653	190.7425	174.9342	181.8793
266.0732	281.7816	227.6434	228.949	172.8431	187.4778
6260.835	5604.956	6060.12	4434.027	2866.529	2899.251
130.2124	133.9648	152.0644	149.7576	118.7782	135.5156
118.4576	130.6309	126.5038	116.2657	121.7515	111.2449
342.6371	296.8039	420.6978	505.2189	318.6577	323.7145
795.951	738.1457	575.1189	604.023	628.6262	577.9321
128.065	129.3798	122.4561	108.7695	106.8259	124.9284
178.6112	160.7828	140.1856	170.2556	165.3182	168.5345
606.4529	593.052	429.1112	503.6259	264.9967	292.442
148.5204	151.4231	160.6069	160.8394	262.3299	257.584
290.7701	268.0323	249.0011	270.3233	240.0121	285.5594
2736.142	2666.087	1992.602	1703.198	2353.493	2540.373
147.7512	131.0477	173.047	172.1999	148.4632	139.5118
137.6462	144.1819	149.3425	143.0315	126.7476	140.6746
158.4222	155.1868	111.0604	100.5831	111.1248	115.8945
130.4366	146.2122	123.4117	126.5049	129.4778	104.2964
169.3256	146.5904	163.6413	160.1637	134.5357	142.9129
157.3755	165.7533	186.9391	176.9508	144.0583	163.4174
300.6956	311.5447	318.4889	329.9305	252.7789	251.2505
178.9895	173.9335	168.9009	157.0736	135.4187	149.0957
1110.926	1011.921	1177.137	1160.487	786.696	952.0146
388.3888	358.9289	223.7021	214.3723	260.55	248.6224
138.9838	127.7115	122.7622	124.4596	127.0267	118.3153
249.6093	233.5141	882.3595	915.6184	346.6022	406.8658
271.276	289.9455	238.9374	233.1355	280.2235	254.4434
239.1013	217.7762	228.8003	231.2393	209.0103	220.2856
1662.948	1565.938	14319.54	21626.72	3113.18	2834.621
1571.952	1676.092	735.1645	775.9205	916.1607	899.5159
888.0331	846.5125	907.5427	724.2719	998.6177	1030.974
516.1906	481.1714	272.614	303.5797	400.5644	354.8552
2203.991	2238.618	1423.018	1604.48	1373.236	1474.561
106.8017	109.1494	94.47035	95.24863	92.11006	94.36999
173.0097	174.1418	171.6042	170.4403	165.562	146.4196
504.9335	518.5654	384.0167	400.7136	273.2002	286.8143
268.8903	304.047	342.7173	304.052	208.3583	208.7986
104.9764	102.1277	99.40999	97.61758	90.91715	93.8638
128.7967	148.5815	133.4067	171.9267	130.1067	135.6455
287.4098	280.2736	235.9731	252.9184	242.3165	247.9318
165.4323	156.0682	156.5337	145.0449	145.9919	142.9751
94.98236	93.1565	104.9824	96.79269	99.72519	94.1898
140.1604	150.5319	138.0059	145.5411	110.1586	123.861
1679.658	1756.594	827.7044	536.5844	929.9756	950.4297
290.1584	309.9087	207.9761	210.038	227.7164	210.483
356.4239	367.5955	438.2505	523.1708	278.274	303.9081
203.6869	198.5306	261.1367	287.2074	210.6059	254.155
2951.687	2726.206	9603.013	6976.354	4048.001	4284.781
3080.995	3186.719	2616.446	2834.381	2908.6	2746.1
110.7507	123.6307	129.8822	123.3007	106.0037	105.3777
272.5911	304.5059	125.8555	134.2657	340.0255	362.6192
454.3344	496.7491	246.1384	226.1327	237.3996	253.4561
184.5016	169.9231	180.5292	189.4686	185.0315	168.1566
238.4782	233.7802	197.5669	222.2097	203.0814	196.8645
154.802	160.1094	168.6976	158.5197	146.1225	156.067
1651.075	1499.068	1962.019	2001.403	1445.999	1377.489
179.7501	195.6619	185.7683	185.952	180.3481	170.7246
1224.295	1168.532	1037.06	967.6093	1069.086	1151.042
2661.37	2483.362	2457.709	2067.915	2167.407	2062.329
1259.092	1259.59	1747.138	1708.395	1447.462	1425.308
5976.207	5628.49	5975.051	6360.144	4808.124	4537.186
553.7825	520.4033	244.8465	260.3336	282.8053	282.8185
103.3712	106.1871	95.52315	97.09655	92.89805	99.73447
90.27791	83.74854	84.84978	74.04244	79.77538	71.58628
125.9189	118.4113	117.6201	117.0204	107.0789	118.4683
1381.853	1341.537	2296.099	2111.45	1755.737	1682.672
2767.431	3151.034	3323.442	4142.028	2530.044	2608.846
486.5697	325.6928	220.0277	208.9753	194.8997	204.1906
165.9626	172.0551	164.9483	172.3066	179.6073	192.8595
254.2378	275.1399	192.3737	186.4846	190.4736	163.0592
398.6245	405.655	199.4644	262.6855	361.6986	352.6743
1702.389	2031.299	1512.12	1152.295	2237.004	2390.465
3463.662	3290.304	3564.3	3287.201	1791.133	1762.51
197.9513	188.0092	170.8357	181.0562	181.0572	174.0729
220.8816	213.0103	245.6071	220.2157	281.7696	270.3476
157.7549	160.9439	174.4363	163.4422	157.7227	149.4064
159.0634	157.7114	134.0435	124.7291	133.8806	137.3039
424.8593	436.6816	442.4995	493.9204	405.9984	364.4922
167.8808	173.2163	166.4229	153.3223	155.2417	163.7973
157.5448	171.3657	151.4472	168.7122	107.4019	151.5259
787.0215	817.6503	828.6486	859.5239	546.3626	612.2167
1001.804	1085.348	993.9033	1056.462	816.9526	812.312
12977.31	12798.96	9155.646	9861.147	14728.34	12799.67
200.479	159.5167	116.5685	112.4527	130.7735	138.3179
2360.167	2284.192	2086.246	2255.921	1001.41	879.8605
118.702	151.4191	110.327	126.8453	106.2284	123.148
159.2557	163.7145	163.9714	170.8884	175.713	157.1516
170.7595	181.8039	181.7135	179.9715	176.5875	142.0161
2372.071	2367.291	1905.888	1780.237	1203.042	1178.399
128.4782	123.9188	134.8583	121.4066	135.9971	131.0382
132.2275	161.3673	140.257	158.3616	126.9995	122.7445
16823.1	16036.41	12416.43	11429.32	13479.71	14004.91
3529.03	3796.667	3875.523	3662.24	4331.516	4391.495
145.3664	154.8715	155.6595	139.4807	143.9817	136.5702
109.1376	113.2395	123.366	128.2494	112.9464	102.8658
141.5702	166.451	137.5103	139.4058	147.7969	125.4179
462.9749	416.0994	248.2832	290.8765	308.3258	329.3138
3906.604	3701.431	2971.201	3133.472	2307.871	2488.845
188.3448	211.9117	183.4557	183.4091	182.952	175.5192
607.5445	657.4191	2146.3	2057.608	297.1846	372.7404
136.0934	178.2802	158.7277	195.1848	137.6963	150.2875
153.2078	141.2304	170.9492	157.1953	131.7989	159.8394
185.2197	186.3457	170.3981	171.6893	178.0732	152.7561
2475.141	2039.739	563.9818	768.5578	1251.621	1364.31
3066.445	2836.112	2589.407	2895.091	2265.407	2404.083
13840.45	13630.87	17680.77	17540.48	13855.58	13643.29
127.6824	131.2578	128.5187	156.8976	123.1436	121.5983
126.5781	111.1671	112.0854	104.0206	110.0551	117.4029
787.9111	750.84	257.1371	264.0432	413.0278	403.3645
175.9583	176.3589	147.1741	157.8878	180.002	161.1543
517.9344	456.7856	305.7078	340.9079	364.4539	338.158
136.6029	149.9694	141.9979	131.6188	131.6757	134.4626
3020.829	2921.306	2977.588	3354.646	1702.061	1649.698
312.5229	310.0922	341.8219	299.1788	223.3806	244.7007
127.2467	111.1063	136.5942	136.3603	116.8091	118.633
208.577	212.0623	194.9681	208.0058	206.6779	185.2688
175.1557	152.2707	156.8967	158.8794	164.6692	150.2626
1194.354	1210.271	3822.922	3846.746	2780.53	2742.651
119.4255	113.67	102.0347	120.6214	101.0595	113.4068
199.6592	175.3832	176.0631	181.17	184.4659	203.3702
194.2121	191.9298	177.3983	194.3571	192.5937	193.043
109.3219	123.2656	128.3643	125.4439	117.724	121.8175
810.3359	793.9208	447.5676	526.5073	614.6058	607.8145
157.4155	180.2367	149.7681	172.6047	160.7413	156.872
369.6802	358.8879	247.2866	237.5043	287.1086	319.3059
201.546	221.7174	353.8939	301.0806	173.4007	180.437
7843.133	7877.317	4476.39	4996.207	5096.398	4807.048
1684.997	1674.934	1557.439	1315.297	1430.539	1447.937
3213.221	3028.015	917.8389	1178.525	1380.121	1299.823
177.2213	168.4042	179.051	174.6394	158.737	173.0827
185.3621	166.5918	163.8612	162.6634	167.4215	150.0799
2716.269	2668.351	1572.844	1809.564	1548.167	1650.068
152.4347	174.8563	163.4689	172.159	173.6115	154.2234
8565.771	8276.35	6606.415	6369.202	5434.825	5265.838
148.646	153.2542	150.2395	142.8749	152.6991	165.6858
123.4254	156.4594	129.0828	127.9576	134.8133	139.7152
121.3688	120.1735	127.86	141.9839	112.6075	128.8224
1124.703	1066.49	856.9568	1019.835	645.4066	715.6483
135.8484	125.4329	132.0636	125.405	126.0559	122.2546
1612.566	1713.614	823.414	992.6431	1249.766	1161.262
139.5538	152.0709	151.4123	129.8759	159.9709	148.2415
118.6681	122.0288	122.8224	114.1022	116.5312	118.1143
106.3005	115.4483	122.0844	107.6421	101.131	102.5351
10129.98	10415.17	5657.544	6133.145	5785.813	5552.971
121.8832	123.3528	139.0956	118.4969	119.7162	137.1959
112.0499	110.6314	102.5562	114.0564	105.3314	109.8446
122.7857	133.8094	102.2095	112.3922	109.9362	102.3292
134.5468	137.1885	139.42	116.6776	135.0813	117.4127
130.5957	137.4739	143.7886	122.6305	119.1123	129.9297
146.1149	139.7015	138.9201	131.3344	136.3072	124.2135
187.6133	184.2039	164.878	162.1525	176.9412	160.5226
341.3883	352.5093	903.627	800.9456	340.2265	353.8236
131.436	156.5051	155.8346	164.0423	156.6252	139.6755
151.4263	140.8865	151.1897	159.7639	154.2664	149.2847
117.0394	111.5678	113.4069	115.1364	103.6532	97.62259
2099.387	1992.784	3062.953	3256.687	1453.151	1426.01
180.264	193.8619	209.0496	184.4813	183.7421	180.3713
142.841	136.868	140.993	143.2106	133.3523	146.7243
898.6639	831.1773	644.4786	590.7485	1205.949	1325.027
1096.504	1055.067	692.6187	599.636	639.7895	754.3918
183.5279	194.1775	208.8327	190.4023	169.9438	174.1454
947.588	932.5364	560.6526	820.5557	549.624	516.7275
191.182	172.2468	157.6641	184.2748	185.6207	176.1973
85.96036	81.67677	89.66994	82.09783	84.85741	81.25644
154.7451	148.253	157.2136	158.6605	144.6051	164.0995
114.3392	124.3755	110.2624	109.3392	108.9501	122.7657
135.8503	155.264	121.5353	136.7325	131.9253	126.4563
217.1029	253.6597	173.8385	208.6118	272.6636	288.5069
327.6823	359.2688	894.1548	655.8174	1057.031	1109.388
16774.85	18372.57	12288.84	14063.75	10877.97	9319.407
2692.177	2620.365	3910.893	4422.438	9758.394	10789.45
185.5507	163.5394	157.2947	163.1947	164.4894	151.4177
365.8351	314.3297	572.626	555.2624	259.2679	265.4971
161.6848	170.4844	164.6535	156.2696	143.7897	140.1047
179.4841	198.7926	176.0309	187.153	178.0757	179.9642
122.4994	106.7838	121.0609	104.0664	104.6515	108.2812
275.2346	260.1005	191.0026	216.977	230.3231	220.1476
173.0018	180.2382	137.8586	147.7865	142.4267	129.6219
148.3383	150.8732	150.6063	145.7486	161.6914	136.1876
202.8288	219.4809	180.4992	238.252	192.8726	188.3586
76.32908	99.69189	78.44041	78.08299	73.46914	81.69475
126.687	122.1886	128.5314	116.9551	111.2204	118.4122
233.3922	187.5794	174.3298	210.7253	196.9243	177.158
781.0349	807.171	409.8541	479.2135	461.321	443.4143
131.5543	136.7431	120.5156	125.8621	107.8665	119.3124
157.4635	159.8297	177.5928	162.6892	154.0471	151.8602
205.0982	194.6328	197.6076	180.3933	186.4893	193.2243
202.4871	180.745	175.1705	178.0385	171.4211	178.7536
1467.733	1351.501	395.8545	468.2014	371.9731	334.7024
575.8122	566.4437	679.7643	734.9377	480.3242	417.99
163.325	172.5046	159.3386	189.9129	204.3743	203.021
157.0136	160.1676	157.1371	154.1524	144.2747	153.362
271.7409	243.7873	250.1708	242.7928	237.7398	230.7896
130.0724	140.3886	133.5079	121.4384	108.5763	133.4526
130.3528	136.8926	118.6596	157.7278	117.0936	131.0904
369.3916	389.5932	215.5773	239.3616	262.4521	279.0913
162.6034	138.9672	160.8549	134.9569	145.1902	125.122
114.1367	101.738	104.1538	98.81689	102.3795	88.44179
460.1111	447.9	341.7975	384.2373	348.519	314.6261
4147.863	3974.82	3642.899	3229.497	2585.284	2443.233
177.164	188.5089	167.1517	152.6833	201.1834	179.9124
144.5074	137.7178	137.5231	151.533	134.0515	156.2825
167.026	181.2667	170.5362	174.3781	167.2924	173.7132
146.7102	172.7574	164.016	152.7599	177.597	129.8126
279.5636	295.3186	192.1818	209.2812	264.5438	278.8094
129.553	148.5336	123.7084	162.7321	132.307	123.6407
1740.081	1576.904	678.0739	749.0792	905.4124	886.259
144.3007	143.927	124.6529	138.6809	130.7476	132.5778
386.8356	389.9493	267.92	293.2937	300.9354	274.7915
152.0125	201.4349	153.1763	192.67	160.975	181.7333
154.0934	161.973	172.8213	155.8232	148.6687	156.8994
132.9761	139.6796	143.9635	125.0534	134.295	126.0276
489.3221	475.555	258.9126	281.8525	304.2921	304.2615
159.1791	152.763	138.6849	130.4057	139.0854	141.7154
125.93	138.279	140.4349	151.9168	130.6696	117.4196
157.6647	157.3956	145.9764	161.8181	158.7682	140.887
163.2641	175.5799	161.4944	153.6879	139.7868	168.1134
149.9216	146.359	143.7496	142.1307	139.4784	153.266
174.7961	183.748	173.8757	166.4953	175.3658	178.4715
233.2128	254.7773	256.4568	252.1965	218.316	218.0218
247.1644	237.5059	276.1327	313.0974	204.0094	214.7702
267.6356	335.1512	161.1657	174.2881	196.9209	186.9153
174.1094	166.3679	203.4903	153.5184	152.7708	150.8987
86.13758	87.44712	94.75754	86.72753	85.81875	84.47639
155.494	178.0469	160.6609	144.5483	167.7891	164.8845
121.8164	116.7643	130.5801	127.8064	119.9548	123.245
787.7439	736.9023	1672.63	1495.161	762.5804	816.5953
180.2126	164.3764	169.9573	182.7694	150.7417	155.8457
197.5097	182.006	159.5197	169.1946	144.507	163.7713
172.1756	188.8396	166.2986	178.8752	147.6557	152.1194
7059.372	6865.701	6341.643	6430.981	7431.742	7384.122
455.3582	453.3675	325.3522	270.9878	354.5821	407.1375
801.4023	811.5359	672.6023	642.6164	640.4532	604.2048
142.3782	145.3587	137.3677	134.7953	139.6742	128.4233
160.1183	148.3289	152.8457	147.4965	157.1619	143.0179
150.6908	152.6461	130.5974	134.3282	151.4538	136.8166
3347.998	3338.571	1079.833	904.6474	1395.324	1447.954
174.1672	152.5472	149.5467	157.2379	134.6428	141.496
26858.14	26488.74	27343.51	29334.26	22555.74	21243.26
197.2003	175.499	173.079	175.4147	163.5461	162.9566
124.1823	117.3044	127.0551	133.5445	122.716	128.1615
134.5658	129.6068	133.0036	135.3487	131.776	118.8873
1850.713	1912.513	2037.903	2215.952	1343.709	1332.229
204.2579	184.3922	197.0721	186.1914	179.9572	195.646
799.2407	725.041	469.9647	491.0385	848.2461	871.1603
136.176	156.7	164.6966	137.7576	132.8207	156.1968
263.4886	264.5237	246.9483	265.9374	254.7125	251.9456
174.566	167.6848	177.234	192.0634	154.9499	161.0912
247.3632	285.3915	219.129	210.322	259.0577	281.696
11162.86	10323.48	3302.997	5546.364	4989.824	5269.59
184.1503	197.141	193.6972	186.391	195.9757	176.0492
94.57782	83.93514	98.39369	86.69711	87.66425	90.75226
193.253	204.5683	179.0051	156.2173	153.2761	170.4158
240.4139	203.4536	209.355	209.5434	256.8611	270.0963
1229.313	1210.48	763.2617	613.4049	758.3031	819.4439
711.0522	752.9874	364.611	309.6398	487.8509	487.0336
194.3049	215.3864	274.2006	271.8401	382.8066	408.3867
523.1432	552.1072	449.409	477.0877	447.6827	436.4379
122.1915	122.2022	114.1315	115.5376	104.7864	113.9098
7006.17	7555.822	6648.971	7246.976	11086.82	10541.25
175.1211	158.3009	170.4361	141.4608	167.8999	148.4894
944.1279	939.0114	548.1656	530.5761	728.6005	732.5629
137.8008	150.9727	146.0274	146.9356	138.6245	136.7141
703.1881	701.5768	3686.924	2849.117	5430.277	6009.029
549.2153	591.704	265.5115	255.7921	408.2005	412.3719
173.7312	188.5506	182.6455	170.0361	160.8914	167.3532
1608.119	1503.718	503.0601	373.7577	1242.267	1308.786
91.63024	102.568	91.76875	88.37395	84.55409	94.12622
17989.7	17966.31	16674.64	18277.96	13432.19	12785.78
142.0504	142.1105	134.0441	144.5377	126.0265	122.5686
141.5845	145.585	135.736	123.5242	123.3958	117.9346
137.6087	150.0381	144.1826	152.436	157.1466	144.2009
179.1869	177.2381	178.4789	184.1395	175.6553	186.7554
147.317	169.8873	142.5689	156.0766	148.8438	147.549
597.2325	625.0802	273.3091	324.2905	765.9635	882.9107
3240.07	3386.783	9834.363	9777.203	2860.176	3324.844
43732.11	43222.51	40656.21	40140.56	34379.21	34314.81
455.1655	529.9703	540.7866	445.0009	314.1983	391.3557
192.7217	186.1766	170.2496	188.8572	168.801	165.0663
2072.17	1983.495	959.0723	1012.495	1826.772	1569.141
604.4459	537.4421	498.9246	529.5328	368.6156	395.5421
129.949	139.7194	132.3714	126.1828	108.5413	126.1264
163.4766	181.7293	167.8463	166.5442	164.9813	163.2935
76.58715	79.09366	82.05171	84.88879	77.07789	85.04572
144.2142	159.32	141.2074	130.256	145.7021	136.3215
166.5247	169.1362	156.4621	147.8572	141.8618	140.2471
166.0815	169.0658	156.7	155.6197	166.7307	199.3265
7111.923	7004.646	3578.403	3319.404	3702.036	4077.587
586.3625	596.7947	440.722	413.3372	556.0981	570.8039
132.9018	129.2025	151.2146	137.9278	138.8997	123.0957
172.7319	171.5582	179.9758	165.0207	164.9609	145.5611
218.8949	197.8339	234.2414	225.4602	211.1747	174.038
442.3691	406.5742	245.458	248.8581	204.1357	238.4366
96.38655	90.06891	84.65083	83.37333	94.74517	82.64591
1821.415	1897.014	1029.936	1173.22	994.1593	929.9028
150.4617	180.1672	159.6841	161.5888	151.9719	159.001
160.1163	161.1471	162.5758	165.2938	146.8263	163.2951
131.282	139.4744	123.1142	122.7212	118.5692	121.1126
163.8586	178.9848	166.3401	167.7299	154.5609	173.5633
172.0526	176.6726	145.518	149.5583	124.3533	135.5956
137.9112	111.7816	123.1831	111.5824	103.8402	102.3334
1199.579	1128.859	2025.018	1999.158	726.9129	740.2206
115.6597	109.3809	104.3955	103.5791	124.3536	112.0326
41959.55	49673.21	33305.63	39550.77	32485.23	28359.5
109.0642	106.6367	104.1109	103.9445	98.39577	103.0465
4831.407	4734.944	11825.92	9729.38	3423.29	3711.161
157.8696	148.9559	164.7033	160.4523	150.61	154.3649
451.0866	489.6646	929.2442	836.3978	383.3318	417.1556
159.9245	156.7234	191.3485	168.4497	161.1994	155.0758
153.3885	164.5926	151.7508	140.6215	143.0538	150.9366
177.144	175.0257	177.0185	184.1953	148.048	155.5119
186.9256	188.2825	145.7277	172.5332	153.5429	142.6163
166.2682	180.1216	136.8452	147.4469	157.6734	156.1766
126.6859	132.7618	138.411	136.1177	126.0634	121.3598
2812.079	2976.582	2836.535	3006.519	2648.83	2667.2
858.3856	765.6189	846.9496	829.1805	761.6842	868.8799
168.877	163.7914	157.656	162.7089	151.4202	155.3799
124.2865	145.3244	115.0032	132.6316	127.0434	138.256
227.3147	226.7864	357.5662	324.865	235.9786	287.5827
176.7444	161.6134	176.9958	170.5113	169.2639	149.9056
139.7446	143.2489	153.2056	150.8936	157.872	157.3522
115.0693	116.9633	102.8143	116.0063	109.7571	109.3385
122.4286	116.9495	101.8789	103.6361	105.0134	111.4127
136.2414	149.7279	153.6262	142.2404	159.0523	129.4301
123.6951	120.0862	116.666	124.6362	110.9685	114.3169
2080.97	2485.687	1375.287	1659.226	1826.64	1588.497
1526.478	1563.33	1055.865	881.8102	1115.331	1159.516
170.3005	177.5922	151.6237	143.1227	156.1175	151.4844
133.9497	151.8069	155.9764	142.6146	118.0983	129.6015
192.7792	205.7421	174.9347	198.5352	175.1176	176.9332
148.2132	134.7266	150.5294	148.807	135.0776	134.4548
95.37506	110.5177	98.89478	99.63473	98.67961	93.85261
154.5021	148.8225	147.6355	139.9348	144.963	122.6128
129.2102	160.1185	141.3106	142.8584	135.1055	150.9469
190.4783	184.3187	187.735	180.8112	189.7059	170.7762
28210.08	28063.95	17677.57	21563.22	26439.8	30326.02
1637.016	1742.428	1160.254	1016.404	975.0362	1220.412
160.0983	152.8541	149.0781	140.7794	166.9951	164.883
159.7355	141.3679	161.1967	145.7171	150.5741	150.4997
151.4221	140.7008	126.9475	155.5252	137.9801	129.2033
